BI	GO:0003949 ! 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity
BI	GO:0003951 ! NAD+ kinase activity
BI	GO:0003952 ! NAD+ synthase (glutamine-hydrolyzing) activity
BI	GO:0003953 ! NAD+ nucleosidase activity
BI	GO:0003954 ! NADH dehydrogenase activity
BI	GO:0003961 ! O-acetylhomoserine aminocarboxypropyltransferase activity
BI	GO:0003962 ! cystathionine gamma-synthase activity
BI	GO:0003974 ! UDP-N-acetylglucosamine 4-epimerase activity
BI	GO:0003975 ! UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity
BI	GO:0003977 ! UDP-N-acetylglucosamine diphosphorylase activity
BI	GO:0003978 ! UDP-glucose 4-epimerase activity
BI	GO:0003979 ! UDP-glucose 6-dehydrogenase activity
BI	GO:0003983 ! UTP:glucose-1-phosphate uridylyltransferase activity
BI	GO:0003984 ! acetolactate synthase activity
BI	GO:0003985 ! acetyl-CoA C-acetyltransferase activity
BI	GO:0003986 ! acetyl-CoA hydrolase activity
BI	GO:0003987 ! acetate-CoA ligase activity
BI	GO:0003988 ! acetyl-CoA C-acyltransferase activity
BI	GO:0003989 ! acetyl-CoA carboxylase activity
BI	GO:0003990 ! acetylcholinesterase activity
BI	GO:0003991 ! acetylglutamate kinase activity
BI	GO:0003992 ! N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity
BI	GO:0003994 ! aconitate hydratase activity
BI	GO:0003998 ! acylphosphatase activity
BI	GO:0003999 ! adenine phosphoribosyltransferase activity
BI	GO:0004000 ! adenosine deaminase activity
BI	GO:0004001 ! adenosine kinase activity
LR	GO:0004008 ! copper-exporting ATPase activity
BI	GO:0004012 ! phospholipid-translocating ATPase activity
BI	GO:0004013 ! adenosylhomocysteinase activity
BI	GO:0004014 ! adenosylmethionine decarboxylase activity
BI	GO:0004015 ! adenosylmethionine-8-amino-7-oxononanoate transaminase activity
BI	GO:0004016 ! adenylate cyclase activity
BI	GO:0004017 ! adenylate kinase activity
BI	GO:0004018 ! N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity
BI	GO:0004019 ! adenylosuccinate synthase activity
BI	GO:0004020 ! adenylylsulfate kinase activity
BI	GO:0004021 ! L-alanine:2-oxoglutarate aminotransferase activity
